,model1,model2,sampleId,jacardDist
8956,Acidaminococcaceae,Erysipelotrichaceae,ERR321627,0.6092093305059073
8957,Acidaminococcaceae,Methanobacteriaceae,ERR321627,0.4739027283511269
8958,Acidaminococcaceae,Suterellaceae,ERR321627,0.3626974483596598
8959,Acidaminococcaceae,Synergistaceae,ERR321627,0.30062041737168643
8960,Acidaminococcaceae,Veillonellaceae,ERR321627,0.4714119019836639
8961,Acidaminococcaceae,Bacteroidales,ERR321627,0.6324854266030737
8962,Acidaminococcaceae,Clostridiales,ERR321627,0.6387160985319731
8963,Actinomycetaceae,Akkermansiaceae,ERR321627,0.40591226954863313
8964,Actinomycetaceae,Bifidobacteriaceae,ERR321627,0.3187785388127854
8965,Actinomycetaceae,Coriobacteriaceae,ERR321627,0.3324645236026643
8966,Actinomycetaceae,Desulfovibrionaceae,ERR321627,0.5234400258648562
8967,Actinomycetaceae,Eggerthellaceae,ERR321627,0.6329662996329664
8968,Actinomycetaceae,Erysipelotrichaceae,ERR321627,0.3180515759312321
8969,Actinomycetaceae,Methanobacteriaceae,ERR321627,0.6735537190082644
8970,Actinomycetaceae,Suterellaceae,ERR321627,0.6080560420315236
8971,Actinomycetaceae,Synergistaceae,ERR321627,0.5602146930560215
8972,Actinomycetaceae,Veillonellaceae,ERR321627,0.43055137089484785
8973,Actinomycetaceae,Bacteroidales,ERR321627,0.3583991842977313
8974,Actinomycetaceae,Clostridiales,ERR321627,0.3644293675793555
8975,Akkermansiaceae,Bifidobacteriaceae,ERR321627,0.35785649409627607
8976,Akkermansiaceae,Coriobacteriaceae,ERR321627,0.375
8977,Akkermansiaceae,Desulfovibrionaceae,ERR321627,0.5679357317499127
8978,Akkermansiaceae,Eggerthellaceae,ERR321627,0.7031082529474812
8979,Akkermansiaceae,Erysipelotrichaceae,ERR321627,0.34770642201834867
8980,Akkermansiaceae,Methanobacteriaceae,ERR321627,0.7231233496793663
8981,Akkermansiaceae,Suterellaceae,ERR321627,0.6914179104477611
8982,Akkermansiaceae,Synergistaceae,ERR321627,0.6764705882352942
8983,Akkermansiaceae,Veillonellaceae,ERR321627,0.4523498694516971
8984,Akkermansiaceae,Bacteroidales,ERR321627,0.39478634775597954
8985,Akkermansiaceae,Clostridiales,ERR321627,0.4474919693600198
8986,Bifidobacteriaceae,Coriobacteriaceae,ERR321627,0.29687931510632426
8987,Bifidobacteriaceae,Desulfovibrionaceae,ERR321627,0.5738033820578963
8988,Bifidobacteriaceae,Eggerthellaceae,ERR321627,0.6935343577848652
8989,Bifidobacteriaceae,Erysipelotrichaceae,ERR321627,0.2735771240032995
8990,Bifidobacteriaceae,Methanobacteriaceae,ERR321627,0.7223388305847076
8991,Bifidobacteriaceae,Suterellaceae,ERR321627,0.6877245508982036
8992,Bifidobacteriaceae,Synergistaceae,ERR321627,0.6483611270845313
8993,Bifidobacteriaceae,Veillonellaceae,ERR321627,0.4035237283319125
8994,Bifidobacteriaceae,Bacteroidales,ERR321627,0.31843849742204766
8995,Bifidobacteriaceae,Clostridiales,ERR321627,0.32850805510156433
8996,Coriobacteriaceae,Desulfovibrionaceae,ERR321627,0.5089285714285714
8997,Coriobacteriaceae,Eggerthellaceae,ERR321627,0.6239773442416614
8998,Coriobacteriaceae,Erysipelotrichaceae,ERR321627,0.17355126300148593
8999,Coriobacteriaceae,Methanobacteriaceae,ERR321627,0.6907706945765937
9000,Coriobacteriaceae,Suterellaceae,ERR321627,0.6464968152866242
9001,Coriobacteriaceae,Synergistaceae,ERR321627,0.5870708320445407
9002,Coriobacteriaceae,Veillonellaceae,ERR321627,0.3971361776738749
9003,Coriobacteriaceae,Bacteroidales,ERR321627,0.26415094339622647
9004,Coriobacteriaceae,Clostridiales,ERR321627,0.2720118052139695
9005,Desulfovibrionaceae,Eggerthellaceae,ERR321627,0.4883610451306414
9006,Desulfovibrionaceae,Erysipelotrichaceae,ERR321627,0.5266131430270592
9007,Desulfovibrionaceae,Methanobacteriaceae,ERR321627,0.5373505976095618
9008,Desulfovibrionaceae,Suterellaceae,ERR321627,0.4376915219611849
9009,Desulfovibrionaceae,Synergistaceae,ERR321627,0.39952606635071086
9010,Desulfovibrionaceae,Veillonellaceae,ERR321627,0.41374214998152936
9011,Desulfovibrionaceae,Bacteroidales,ERR321627,0.5536649214659686
9012,Desulfovibrionaceae,Clostridiales,ERR321627,0.561035758323058
9013,Eggerthellaceae,Erysipelotrichaceae,ERR321627,0.6687444345503117
9014,Eggerthellaceae,Methanobacteriaceae,ERR321627,0.5075620084694494
9015,Eggerthellaceae,Suterellaceae,ERR321627,0.4506283662477558
9016,Eggerthellaceae,Synergistaceae,ERR321627,0.4370967741935484
9017,Eggerthellaceae,Veillonellaceae,ERR321627,0.5821282906933629
9018,Eggerthellaceae,Bacteroidales,ERR321627,0.6880352971710355
9019,Eggerthellaceae,Clostridiales,ERR321627,0.6762891685171477
9020,Erysipelotrichaceae,Methanobacteriaceae,ERR321627,0.7088915956151035
9021,Erysipelotrichaceae,Suterellaceae,ERR321627,0.6705272782688205
9022,Erysipelotrichaceae,Synergistaceae,ERR321627,0.5924812030075188
9023,Erysipelotrichaceae,Veillonellaceae,ERR321627,0.3691724941724942
9024,Erysipelotrichaceae,Bacteroidales,ERR321627,0.22372528616024978
9025,Erysipelotrichaceae,Clostridiales,ERR321627,0.23535228677379483
9026,Methanobacteriaceae,Suterellaceae,ERR321627,0.4828478964401295
9027,Methanobacteriaceae,Synergistaceae,ERR321627,0.45322486926205696
9028,Methanobacteriaceae,Veillonellaceae,ERR321627,0.6396807297605474
9029,Methanobacteriaceae,Bacteroidales,ERR321627,0.7268395976707253
9030,Methanobacteriaceae,Clostridiales,ERR321627,0.739226791430682
9031,Suterellaceae,Synergistaceae,ERR321627,0.41457858769931666
9032,Suterellaceae,Veillonellaceae,ERR321627,0.5803605677023398
9033,Suterellaceae,Bacteroidales,ERR321627,0.6952380952380952
9034,Suterellaceae,Clostridiales,ERR321627,0.7056790123456791
9035,Synergistaceae,Veillonellaceae,ERR321627,0.5014914243102162
9036,Synergistaceae,Bacteroidales,ERR321627,0.6205990541250657
9037,Synergistaceae,Clostridiales,ERR321627,0.6200049640109209
9038,Veillonellaceae,Bacteroidales,ERR321627,0.40522368761313676
9039,Veillonellaceae,Clostridiales,ERR321627,0.4015301085883515
9040,Bacteroidales,Clostridiales,ERR321627,0.2140871177015755
9041,Acidaminococcaceae,Akkermansiaceae,ERR321628,0.6714082503556188
9042,Acidaminococcaceae,Bifidobacteriaceae,ERR321628,0.6423314689431852
9043,Acidaminococcaceae,Coriobacteriaceae,ERR321628,0.5963647759323096
9044,Acidaminococcaceae,Desulfovibrionaceae,ERR321628,0.39687957094100434
9045,Acidaminococcaceae,Eggerthellaceae,ERR321628,0.40880858272162623
9046,Acidaminococcaceae,Enterobacteriaceae,ERR321628,0.6256396444923242
9047,Acidaminococcaceae,Erysipelotrichaceae,ERR321628,0.6092093305059073
9048,Acidaminococcaceae,Methanobacteriaceae,ERR321628,0.4739027283511269
9049,Acidaminococcaceae,Pasteurellaceae,ERR321628,0.3762532981530343
9050,Acidaminococcaceae,Peptoniphilaceae,ERR321628,0.31845730027548214
9051,Acidaminococcaceae,Selenomonadaceae,ERR321628,0.494428394552208
9052,Acidaminococcaceae,Synergistaceae,ERR321628,0.30062041737168643
9053,Acidaminococcaceae,Veillonellaceae,ERR321628,0.4714119019836639
9054,Acidaminococcaceae,Bacteroidales,ERR321628,0.6324854266030737
9055,Acidaminococcaceae,Clostridiales,ERR321628,0.6387160985319731
9056,Acidaminococcaceae,Lactobacillales,ERR321628,0.6117915123896326
9057,Acidaminococcaceae,Burkholderiales,ERR321628,0.3213665315576144
9058,Akkermansiaceae,Bifidobacteriaceae,ERR321628,0.35785649409627607
9059,Akkermansiaceae,Coriobacteriaceae,ERR321628,0.375
9060,Akkermansiaceae,Desulfovibrionaceae,ERR321628,0.5679357317499127
9061,Akkermansiaceae,Eggerthellaceae,ERR321628,0.7031082529474812
9062,Akkermansiaceae,Enterobacteriaceae,ERR321628,0.4837221225326839
9063,Akkermansiaceae,Erysipelotrichaceae,ERR321628,0.34770642201834867
9064,Akkermansiaceae,Methanobacteriaceae,ERR321628,0.7231233496793663
9065,Akkermansiaceae,Pasteurellaceae,ERR321628,0.6731490958717161
9066,Akkermansiaceae,Peptoniphilaceae,ERR321628,0.7020490426603964
9067,Akkermansiaceae,Selenomonadaceae,ERR321628,0.43233743409490333
9068,Akkermansiaceae,Synergistaceae,ERR321628,0.6764705882352942
9069,Akkermansiaceae,Veillonellaceae,ERR321628,0.4523498694516971
9070,Akkermansiaceae,Bacteroidales,ERR321628,0.39478634775597954
9071,Akkermansiaceae,Clostridiales,ERR321628,0.4474919693600198
9072,Akkermansiaceae,Lactobacillales,ERR321628,0.36609195402298855
9073,Akkermansiaceae,Burkholderiales,ERR321628,0.6510359869138496
9074,Bifidobacteriaceae,Coriobacteriaceae,ERR321628,0.29687931510632426
9075,Bifidobacteriaceae,Desulfovibrionaceae,ERR321628,0.5738033820578963
9076,Bifidobacteriaceae,Eggerthellaceae,ERR321628,0.6935343577848652
9077,Bifidobacteriaceae,Enterobacteriaceae,ERR321628,0.4009889333647281
9078,Bifidobacteriaceae,Erysipelotrichaceae,ERR321628,0.2735771240032995
9079,Bifidobacteriaceae,Methanobacteriaceae,ERR321628,0.7223388305847076
9080,Bifidobacteriaceae,Pasteurellaceae,ERR321628,0.6252163877668783
9081,Bifidobacteriaceae,Peptoniphilaceae,ERR321628,0.6248912097476066
9082,Bifidobacteriaceae,Selenomonadaceae,ERR321628,0.42966450853443205
9083,Bifidobacteriaceae,Synergistaceae,ERR321628,0.6483611270845313
9084,Bifidobacteriaceae,Veillonellaceae,ERR321628,0.4035237283319125
9085,Bifidobacteriaceae,Bacteroidales,ERR321628,0.31843849742204766
9086,Bifidobacteriaceae,Clostridiales,ERR321628,0.32850805510156433
9087,Bifidobacteriaceae,Lactobacillales,ERR321628,0.2626423087106169
9088,Bifidobacteriaceae,Burkholderiales,ERR321628,0.660338785046729
9089,Coriobacteriaceae,Desulfovibrionaceae,ERR321628,0.5089285714285714
9090,Coriobacteriaceae,Eggerthellaceae,ERR321628,0.6239773442416614
9091,Coriobacteriaceae,Enterobacteriaceae,ERR321628,0.3363318340829585
9092,Coriobacteriaceae,Erysipelotrichaceae,ERR321628,0.17355126300148593
9093,Coriobacteriaceae,Methanobacteriaceae,ERR321628,0.6907706945765937
9094,Coriobacteriaceae,Pasteurellaceae,ERR321628,0.5830529213826858
9095,Coriobacteriaceae,Peptoniphilaceae,ERR321628,0.5736842105263158
9096,Coriobacteriaceae,Selenomonadaceae,ERR321628,0.42237719830200127
9097,Coriobacteriaceae,Synergistaceae,ERR321628,0.5870708320445407
9098,Coriobacteriaceae,Veillonellaceae,ERR321628,0.3971361776738749
9099,Coriobacteriaceae,Bacteroidales,ERR321628,0.26415094339622647
9100,Coriobacteriaceae,Clostridiales,ERR321628,0.2720118052139695
9101,Coriobacteriaceae,Lactobacillales,ERR321628,0.25866738894907904
9102,Coriobacteriaceae,Burkholderiales,ERR321628,0.6141879278158058
9103,Desulfovibrionaceae,Eggerthellaceae,ERR321628,0.4883610451306414
9104,Desulfovibrionaceae,Enterobacteriaceae,ERR321628,0.5252225519287834
9105,Desulfovibrionaceae,Erysipelotrichaceae,ERR321628,0.5266131430270592
9106,Desulfovibrionaceae,Methanobacteriaceae,ERR321628,0.5373505976095618
9107,Desulfovibrionaceae,Pasteurellaceae,ERR321628,0.4179310344827586
9108,Desulfovibrionaceae,Peptoniphilaceae,ERR321628,0.4358974358974359
9109,Desulfovibrionaceae,Selenomonadaceae,ERR321628,0.4309737974188502
9110,Desulfovibrionaceae,Synergistaceae,ERR321628,0.39952606635071086
9111,Desulfovibrionaceae,Veillonellaceae,ERR321628,0.41374214998152936
9112,Desulfovibrionaceae,Bacteroidales,ERR321628,0.5536649214659686
9113,Desulfovibrionaceae,Clostridiales,ERR321628,0.561035758323058
9114,Desulfovibrionaceae,Lactobacillales,ERR321628,0.5182461103253182
9115,Desulfovibrionaceae,Burkholderiales,ERR321628,0.38704893722194755
9116,Eggerthellaceae,Enterobacteriaceae,ERR321628,0.6656875834445928
9117,Eggerthellaceae,Erysipelotrichaceae,ERR321628,0.6687444345503117
9118,Eggerthellaceae,Methanobacteriaceae,ERR321628,0.5075620084694494
9119,Eggerthellaceae,Pasteurellaceae,ERR321628,0.46776689014956163
9120,Eggerthellaceae,Peptoniphilaceae,ERR321628,0.47199170124481327
9121,Eggerthellaceae,Selenomonadaceae,ERR321628,0.6126126126126126
9122,Eggerthellaceae,Synergistaceae,ERR321628,0.4370967741935484
9123,Eggerthellaceae,Veillonellaceae,ERR321628,0.5821282906933629
9124,Eggerthellaceae,Bacteroidales,ERR321628,0.6880352971710355
9125,Eggerthellaceae,Clostridiales,ERR321628,0.6762891685171477
9126,Eggerthellaceae,Lactobacillales,ERR321628,0.6689000558347292
9127,Eggerthellaceae,Burkholderiales,ERR321628,0.4175637393767705
9128,Enterobacteriaceae,Erysipelotrichaceae,ERR321628,0.31550136849962673
9129,Enterobacteriaceae,Methanobacteriaceae,ERR321628,0.7307692307692308
9130,Enterobacteriaceae,Pasteurellaceae,ERR321628,0.5736770691994573
9131,Enterobacteriaceae,Peptoniphilaceae,ERR321628,0.603949826527889
9132,Enterobacteriaceae,Selenomonadaceae,ERR321628,0.42938005390835576
9133,Enterobacteriaceae,Synergistaceae,ERR321628,0.6087888531618435
9134,Enterobacteriaceae,Veillonellaceae,ERR321628,0.3838624338624339
9135,Enterobacteriaceae,Bacteroidales,ERR321628,0.2810304449648712
9136,Enterobacteriaceae,Clostridiales,ERR321628,0.26017739367750736
9137,Enterobacteriaceae,Lactobacillales,ERR321628,0.30089135148157076
9138,Enterobacteriaceae,Burkholderiales,ERR321628,0.6223548562126967
9139,Erysipelotrichaceae,Methanobacteriaceae,ERR321628,0.7088915956151035
9140,Erysipelotrichaceae,Pasteurellaceae,ERR321628,0.5906120023767083
9141,Erysipelotrichaceae,Peptoniphilaceae,ERR321628,0.5506756756756757
9142,Erysipelotrichaceae,Selenomonadaceae,ERR321628,0.40486194477791115
9143,Erysipelotrichaceae,Synergistaceae,ERR321628,0.5924812030075188
9144,Erysipelotrichaceae,Veillonellaceae,ERR321628,0.3691724941724942
9145,Erysipelotrichaceae,Bacteroidales,ERR321628,0.22372528616024978
9146,Erysipelotrichaceae,Clostridiales,ERR321628,0.23535228677379483
9147,Erysipelotrichaceae,Lactobacillales,ERR321628,0.2128415300546448
9148,Erysipelotrichaceae,Burkholderiales,ERR321628,0.6357932476844936
9149,Methanobacteriaceae,Pasteurellaceae,ERR321628,0.5160587915078934
9150,Methanobacteriaceae,Peptoniphilaceae,ERR321628,0.5336590662323561
9151,Methanobacteriaceae,Selenomonadaceae,ERR321628,0.6364764267990075
9152,Methanobacteriaceae,Synergistaceae,ERR321628,0.45322486926205696
9153,Methanobacteriaceae,Veillonellaceae,ERR321628,0.6396807297605474
9154,Methanobacteriaceae,Bacteroidales,ERR321628,0.7268395976707253
9155,Methanobacteriaceae,Clostridiales,ERR321628,0.739226791430682
9156,Methanobacteriaceae,Lactobacillales,ERR321628,0.714326321773735
9157,Methanobacteriaceae,Burkholderiales,ERR321628,0.4860368389780154
9158,Pasteurellaceae,Peptoniphilaceae,ERR321628,0.3538777606574217
9159,Pasteurellaceae,Selenomonadaceae,ERR321628,0.5210116731517509
9160,Pasteurellaceae,Synergistaceae,ERR321628,0.37139917695473246
9161,Pasteurellaceae,Veillonellaceae,ERR321628,0.5027502750275028
9162,Pasteurellaceae,Bacteroidales,ERR321628,0.6078071784123658
9163,Pasteurellaceae,Clostridiales,ERR321628,0.6272882597022211
9164,Pasteurellaceae,Lactobacillales,ERR321628,0.5739007092198581
9165,Pasteurellaceae,Burkholderiales,ERR321628,0.3156732891832229
9166,Peptoniphilaceae,Selenomonadaceae,ERR321628,0.533022533022533
9167,Peptoniphilaceae,Synergistaceae,ERR321628,0.3274760383386581
9168,Peptoniphilaceae,Veillonellaceae,ERR321628,0.49201040505388327
9169,Peptoniphilaceae,Bacteroidales,ERR321628,0.6154450261780104
9170,Peptoniphilaceae,Clostridiales,ERR321628,0.6137657836098044
9171,Peptoniphilaceae,Lactobacillales,ERR321628,0.5671727298768261
9172,Peptoniphilaceae,Burkholderiales,ERR321628,0.3941644562334218
9173,Selenomonadaceae,Synergistaceae,ERR321628,0.5117483074472322
9174,Selenomonadaceae,Veillonellaceae,ERR321628,0.17490196078431375
9175,Selenomonadaceae,Bacteroidales,ERR321628,0.45050026329647186
9176,Selenomonadaceae,Clostridiales,ERR321628,0.45933847301666253
9177,Selenomonadaceae,Lactobacillales,ERR321628,0.39460854602810436
9178,Selenomonadaceae,Burkholderiales,ERR321628,0.5588703261734288
9179,Synergistaceae,Veillonellaceae,ERR321628,0.5014914243102162
9180,Synergistaceae,Bacteroidales,ERR321628,0.6205990541250657
9181,Synergistaceae,Clostridiales,ERR321628,0.6200049640109209
9182,Synergistaceae,Lactobacillales,ERR321628,0.5984185258401582
9183,Synergistaceae,Burkholderiales,ERR321628,0.3707742639040349
9184,Veillonellaceae,Bacteroidales,ERR321628,0.40522368761313676
9185,Veillonellaceae,Clostridiales,ERR321628,0.4015301085883515
9186,Veillonellaceae,Lactobacillales,ERR321628,0.3455261676983681
9187,Veillonellaceae,Burkholderiales,ERR321628,0.5302973278133233
9188,Bacteroidales,Clostridiales,ERR321628,0.2140871177015755
9189,Bacteroidales,Lactobacillales,ERR321628,0.24852216748768474
9190,Bacteroidales,Burkholderiales,ERR321628,0.649132035770647
9191,Clostridiales,Lactobacillales,ERR321628,0.23854735342986
9192,Clostridiales,Burkholderiales,ERR321628,0.663558282208589
9193,Lactobacillales,Burkholderiales,ERR321628,0.6240068104426788
9194,Acidaminococcaceae,Akkermansiaceae,ERR321631,0.6714082503556188
9195,Acidaminococcaceae,Bifidobacteriaceae,ERR321631,0.6423314689431852
9196,Acidaminococcaceae,Coriobacteriaceae,ERR321631,0.5963647759323096
9197,Acidaminococcaceae,Desulfovibrionaceae,ERR321631,0.39687957094100434
9198,Acidaminococcaceae,Eggerthellaceae,ERR321631,0.40880858272162623
9199,Acidaminococcaceae,Enterobacteriaceae,ERR321631,0.6256396444923242
9200,Acidaminococcaceae,Erysipelotrichaceae,ERR321631,0.6092093305059073
9201,Acidaminococcaceae,Selenomonadaceae,ERR321631,0.494428394552208
9202,Acidaminococcaceae,Suterellaceae,ERR321631,0.3626974483596598
9203,Acidaminococcaceae,Synergistaceae,ERR321631,0.30062041737168643
9204,Acidaminococcaceae,Veillonellaceae,ERR321631,0.4714119019836639
9205,Acidaminococcaceae,Bacteroidales,ERR321631,0.6324854266030737
9206,Acidaminococcaceae,Clostridiales,ERR321631,0.6387160985319731
9207,Acidaminococcaceae,Lactobacillales,ERR321631,0.6145658263305322
9208,Akkermansiaceae,Bifidobacteriaceae,ERR321631,0.35785649409627607
9209,Akkermansiaceae,Coriobacteriaceae,ERR321631,0.375
9210,Akkermansiaceae,Desulfovibrionaceae,ERR321631,0.5679357317499127
9211,Akkermansiaceae,Eggerthellaceae,ERR321631,0.7031082529474812
9212,Akkermansiaceae,Enterobacteriaceae,ERR321631,0.4837221225326839
9213,Akkermansiaceae,Erysipelotrichaceae,ERR321631,0.34770642201834867
9214,Akkermansiaceae,Selenomonadaceae,ERR321631,0.43233743409490333
9215,Akkermansiaceae,Suterellaceae,ERR321631,0.6914179104477611
9216,Akkermansiaceae,Synergistaceae,ERR321631,0.6764705882352942
9217,Akkermansiaceae,Veillonellaceae,ERR321631,0.4523498694516971
9218,Akkermansiaceae,Bacteroidales,ERR321631,0.39478634775597954
9219,Akkermansiaceae,Clostridiales,ERR321631,0.4474919693600198
9220,Akkermansiaceae,Lactobacillales,ERR321631,0.37711386696730553
9221,Bifidobacteriaceae,Coriobacteriaceae,ERR321631,0.29687931510632426
9222,Bifidobacteriaceae,Desulfovibrionaceae,ERR321631,0.5738033820578963
9223,Bifidobacteriaceae,Eggerthellaceae,ERR321631,0.6935343577848652
9224,Bifidobacteriaceae,Enterobacteriaceae,ERR321631,0.4009889333647281
9225,Bifidobacteriaceae,Erysipelotrichaceae,ERR321631,0.2735771240032995
9226,Bifidobacteriaceae,Selenomonadaceae,ERR321631,0.42966450853443205
9227,Bifidobacteriaceae,Suterellaceae,ERR321631,0.6877245508982036
9228,Bifidobacteriaceae,Synergistaceae,ERR321631,0.6483611270845313
9229,Bifidobacteriaceae,Veillonellaceae,ERR321631,0.4035237283319125
9230,Bifidobacteriaceae,Bacteroidales,ERR321631,0.31843849742204766
9231,Bifidobacteriaceae,Clostridiales,ERR321631,0.32850805510156433
9232,Bifidobacteriaceae,Lactobacillales,ERR321631,0.2701434159061278
9233,Coriobacteriaceae,Desulfovibrionaceae,ERR321631,0.5089285714285714
9234,Coriobacteriaceae,Eggerthellaceae,ERR321631,0.6239773442416614
9235,Coriobacteriaceae,Enterobacteriaceae,ERR321631,0.3363318340829585
9236,Coriobacteriaceae,Erysipelotrichaceae,ERR321631,0.17355126300148593
9237,Coriobacteriaceae,Selenomonadaceae,ERR321631,0.42237719830200127
9238,Coriobacteriaceae,Suterellaceae,ERR321631,0.6464968152866242
9239,Coriobacteriaceae,Synergistaceae,ERR321631,0.5870708320445407
9240,Coriobacteriaceae,Veillonellaceae,ERR321631,0.3971361776738749
9241,Coriobacteriaceae,Bacteroidales,ERR321631,0.26415094339622647
9242,Coriobacteriaceae,Clostridiales,ERR321631,0.2720118052139695
9243,Coriobacteriaceae,Lactobacillales,ERR321631,0.26547491995731054
9244,Desulfovibrionaceae,Eggerthellaceae,ERR321631,0.4883610451306414
9245,Desulfovibrionaceae,Enterobacteriaceae,ERR321631,0.5252225519287834
9246,Desulfovibrionaceae,Erysipelotrichaceae,ERR321631,0.5266131430270592
9247,Desulfovibrionaceae,Selenomonadaceae,ERR321631,0.4309737974188502
9248,Desulfovibrionaceae,Suterellaceae,ERR321631,0.4376915219611849
9249,Desulfovibrionaceae,Synergistaceae,ERR321631,0.39952606635071086
9250,Desulfovibrionaceae,Veillonellaceae,ERR321631,0.41374214998152936
9251,Desulfovibrionaceae,Bacteroidales,ERR321631,0.5536649214659686
9252,Desulfovibrionaceae,Clostridiales,ERR321631,0.561035758323058
9253,Desulfovibrionaceae,Lactobacillales,ERR321631,0.5213032581453634
9254,Eggerthellaceae,Enterobacteriaceae,ERR321631,0.6656875834445928
9255,Eggerthellaceae,Erysipelotrichaceae,ERR321631,0.6687444345503117
9256,Eggerthellaceae,Selenomonadaceae,ERR321631,0.6126126126126126
9257,Eggerthellaceae,Suterellaceae,ERR321631,0.4506283662477558
9258,Eggerthellaceae,Synergistaceae,ERR321631,0.4370967741935484
9259,Eggerthellaceae,Veillonellaceae,ERR321631,0.5821282906933629
9260,Eggerthellaceae,Bacteroidales,ERR321631,0.6880352971710355
9261,Eggerthellaceae,Clostridiales,ERR321631,0.6762891685171477
9262,Eggerthellaceae,Lactobacillales,ERR321631,0.6721536351165981
9263,Enterobacteriaceae,Erysipelotrichaceae,ERR321631,0.31550136849962673
9264,Enterobacteriaceae,Selenomonadaceae,ERR321631,0.42938005390835576
9265,Enterobacteriaceae,Suterellaceae,ERR321631,0.6751834737700462
9266,Enterobacteriaceae,Synergistaceae,ERR321631,0.6087888531618435
9267,Enterobacteriaceae,Veillonellaceae,ERR321631,0.3838624338624339
9268,Enterobacteriaceae,Bacteroidales,ERR321631,0.2810304449648712
9269,Enterobacteriaceae,Clostridiales,ERR321631,0.26017739367750736
9270,Enterobacteriaceae,Lactobacillales,ERR321631,0.29749103942652333
9271,Erysipelotrichaceae,Selenomonadaceae,ERR321631,0.40486194477791115
9272,Erysipelotrichaceae,Suterellaceae,ERR321631,0.6705272782688205
9273,Erysipelotrichaceae,Synergistaceae,ERR321631,0.5924812030075188
9274,Erysipelotrichaceae,Veillonellaceae,ERR321631,0.3691724941724942
9275,Erysipelotrichaceae,Bacteroidales,ERR321631,0.22372528616024978
9276,Erysipelotrichaceae,Clostridiales,ERR321631,0.23535228677379483
9277,Erysipelotrichaceae,Lactobacillales,ERR321631,0.21752021563342316
9278,Selenomonadaceae,Suterellaceae,ERR321631,0.5795596177814707
9279,Selenomonadaceae,Synergistaceae,ERR321631,0.5117483074472322
9280,Selenomonadaceae,Veillonellaceae,ERR321631,0.17490196078431375
9281,Selenomonadaceae,Bacteroidales,ERR321631,0.45050026329647186
9282,Selenomonadaceae,Clostridiales,ERR321631,0.45933847301666253
9283,Selenomonadaceae,Lactobacillales,ERR321631,0.40056417489421725
9284,Suterellaceae,Synergistaceae,ERR321631,0.41457858769931666
9285,Suterellaceae,Veillonellaceae,ERR321631,0.5803605677023398
9286,Suterellaceae,Bacteroidales,ERR321631,0.6952380952380952
9287,Suterellaceae,Clostridiales,ERR321631,0.7056790123456791
9288,Suterellaceae,Lactobacillales,ERR321631,0.6772293886707796
9289,Synergistaceae,Veillonellaceae,ERR321631,0.5014914243102162
9290,Synergistaceae,Bacteroidales,ERR321631,0.6205990541250657
9291,Synergistaceae,Clostridiales,ERR321631,0.6200049640109209
9292,Synergistaceae,Lactobacillales,ERR321631,0.6006114508060033
9293,Veillonellaceae,Bacteroidales,ERR321631,0.40522368761313676
9294,Veillonellaceae,Clostridiales,ERR321631,0.4015301085883515
9295,Veillonellaceae,Lactobacillales,ERR321631,0.34850166481687017
9296,Bacteroidales,Clostridiales,ERR321631,0.2140871177015755
9297,Bacteroidales,Lactobacillales,ERR321631,0.2489029741589469
9298,Clostridiales,Lactobacillales,ERR321631,0.22944234404536867
9299,Acidaminococcaceae,Akkermansiaceae,ERR321634,0.6714082503556188
9300,Acidaminococcaceae,Bifidobacteriaceae,ERR321634,0.6423314689431852
9301,Acidaminococcaceae,Coriobacteriaceae,ERR321634,0.5963647759323096
9302,Acidaminococcaceae,Desulfovibrionaceae,ERR321634,0.39687957094100434
9303,Acidaminococcaceae,Eggerthellaceae,ERR321634,0.40880858272162623
9304,Acidaminococcaceae,Erysipelotrichaceae,ERR321634,0.6092093305059073
9305,Acidaminococcaceae,Methanobacteriaceae,ERR321634,0.4739027283511269
9306,Acidaminococcaceae,Pasteurellaceae,ERR321634,0.3762532981530343
9307,Acidaminococcaceae,Selenomonadaceae,ERR321634,0.494428394552208
9308,Acidaminococcaceae,Streptococcaceae,ERR321634,0.5747163695299837
9309,Acidaminococcaceae,Suterellaceae,ERR321634,0.3626974483596598
9310,Acidaminococcaceae,Veillonellaceae,ERR321634,0.4714119019836639
9311,Acidaminococcaceae,Bacteroidales,ERR321634,0.6324854266030737
9312,Acidaminococcaceae,Clostridiales,ERR321634,0.6387160985319731
9313,Akkermansiaceae,Bifidobacteriaceae,ERR321634,0.35785649409627607
9314,Akkermansiaceae,Coriobacteriaceae,ERR321634,0.375
9315,Akkermansiaceae,Desulfovibrionaceae,ERR321634,0.5679357317499127
9316,Akkermansiaceae,Eggerthellaceae,ERR321634,0.7031082529474812
9317,Akkermansiaceae,Erysipelotrichaceae,ERR321634,0.34770642201834867
9318,Akkermansiaceae,Methanobacteriaceae,ERR321634,0.7231233496793663
9319,Akkermansiaceae,Pasteurellaceae,ERR321634,0.6731490958717161
9320,Akkermansiaceae,Selenomonadaceae,ERR321634,0.43233743409490333
9321,Akkermansiaceae,Streptococcaceae,ERR321634,0.40018427518427513
9322,Akkermansiaceae,Suterellaceae,ERR321634,0.6914179104477611
9323,Akkermansiaceae,Veillonellaceae,ERR321634,0.4523498694516971
9324,Akkermansiaceae,Bacteroidales,ERR321634,0.39478634775597954
9325,Akkermansiaceae,Clostridiales,ERR321634,0.4474919693600198
