model1,model2,sampleId,jacardDist
Peptostreptococcaceae,Veillonellaceae,ERR260134,0.405654384
Porphyromonadaceae,Propionibacteriaceae,ERR260134,0.551114972
Porphyromonadaceae,Rikenellaceae,ERR260134,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR260134,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR260134,0.393623361
Porphyromonadaceae,Staphylococcaceae,ERR260134,0.547964306
Porphyromonadaceae,Streptococcaceae,ERR260134,0.255681818
Porphyromonadaceae,Veillonellaceae,ERR260134,0.350392556
Propionibacteriaceae,Rikenellaceae,ERR260134,0.592850364
Propionibacteriaceae,Ruminococcaceae,ERR260134,0.542420814
Propionibacteriaceae,Selenomonadaceae,ERR260134,0.493192133
Propionibacteriaceae,Staphylococcaceae,ERR260134,0.314855876
Propionibacteriaceae,Streptococcaceae,ERR260134,0.532858029
Propionibacteriaceae,Veillonellaceae,ERR260134,0.462702703
Rikenellaceae,Ruminococcaceae,ERR260134,0.255591054
Rikenellaceae,Selenomonadaceae,ERR260134,0.390146471
Rikenellaceae,Staphylococcaceae,ERR260134,0.611343284
Rikenellaceae,Streptococcaceae,ERR260134,0.315233786
Rikenellaceae,Veillonellaceae,ERR260134,0.379867047
Ruminococcaceae,Selenomonadaceae,ERR260134,0.372871403
Ruminococcaceae,Staphylococcaceae,ERR260134,0.524373451
Ruminococcaceae,Streptococcaceae,ERR260134,0.24027972
Ruminococcaceae,Veillonellaceae,ERR260134,0.323546344
Selenomonadaceae,Staphylococcaceae,ERR260134,0.520664076
Selenomonadaceae,Streptococcaceae,ERR260134,0.34325461
Selenomonadaceae,Veillonellaceae,ERR260134,0.174901961
Staphylococcaceae,Streptococcaceae,ERR260134,0.473407545
Staphylococcaceae,Veillonellaceae,ERR260134,0.492411467
Streptococcaceae,Veillonellaceae,ERR260134,0.309978104
Actinomycetaceae,Akkermansiaceae,ERR260138,0.40591227
Actinomycetaceae,Bacteroidaceae,ERR260138,0.372881356
Actinomycetaceae,Bifidobacteriaceae,ERR260138,0.318778539
Actinomycetaceae,Clostridiaceae,ERR260138,0.329790061
Actinomycetaceae,Coriobacteriaceae,ERR260138,0.332464524
Actinomycetaceae,Desulfovibrionaceae,ERR260138,0.523440026
Actinomycetaceae,Eggerthellaceae,ERR260138,0.6329663
Actinomycetaceae,Enterobacteriaceae,ERR260138,0.403701851
Actinomycetaceae,Enterococcaceae,ERR260138,0.42637037
Actinomycetaceae,Erysipelotrichaceae,ERR260138,0.318051576
Actinomycetaceae,Lachnospiraceae,ERR260138,0.330643062
Actinomycetaceae,Lactobacillaceae,ERR260138,0.286981402
Actinomycetaceae,Leuconostocaceae,ERR260138,0.452010376
Actinomycetaceae,Methanobacteriaceae,ERR260138,0.673553719
Actinomycetaceae,Micrococcaceae,ERR260138,0.459468903
Actinomycetaceae,Peptoniphilaceae,ERR260138,0.528372409
Actinomycetaceae,Peptostreptococcaceae,ERR260138,0.410810811
Actinomycetaceae,Porphyromonadaceae,ERR260138,0.298225529
Actinomycetaceae,Rikenellaceae,ERR260138,0.320560748
Actinomycetaceae,Ruminococcaceae,ERR260138,0.289761571
Actinomycetaceae,Selenomonadaceae,ERR260138,0.459831197
Actinomycetaceae,Staphylococcaceae,ERR260138,0.481754161
Actinomycetaceae,Streptococcaceae,ERR260138,0.344706912
Akkermansiaceae,Bacteroidaceae,ERR260138,0.35417281
Akkermansiaceae,Bifidobacteriaceae,ERR260138,0.357856494
Akkermansiaceae,Clostridiaceae,ERR260138,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR260138,0.375
Akkermansiaceae,Desulfovibrionaceae,ERR260138,0.567935732
Akkermansiaceae,Eggerthellaceae,ERR260138,0.703108253
Akkermansiaceae,Enterobacteriaceae,ERR260138,0.483722123
Akkermansiaceae,Enterococcaceae,ERR260138,0.47672956
Akkermansiaceae,Erysipelotrichaceae,ERR260138,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR260138,0.40445518
Akkermansiaceae,Lactobacillaceae,ERR260138,0.343834383
Akkermansiaceae,Leuconostocaceae,ERR260138,0.52297668
Akkermansiaceae,Methanobacteriaceae,ERR260138,0.72312335
Akkermansiaceae,Micrococcaceae,ERR260138,0.69858039
Akkermansiaceae,Peptoniphilaceae,ERR260138,0.702049043
Akkermansiaceae,Peptostreptococcaceae,ERR260138,0.528963415
Akkermansiaceae,Porphyromonadaceae,ERR260138,0.317260442
Akkermansiaceae,Rikenellaceae,ERR260138,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR260138,0.35380117
Akkermansiaceae,Selenomonadaceae,ERR260138,0.432337434
Akkermansiaceae,Staphylococcaceae,ERR260138,0.697532744
Akkermansiaceae,Streptococcaceae,ERR260138,0.400184275
Bacteroidaceae,Bifidobacteriaceae,ERR260138,0.328068358
Bacteroidaceae,Clostridiaceae,ERR260138,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR260138,0.272603114
Bacteroidaceae,Desulfovibrionaceae,ERR260138,0.556118143
Bacteroidaceae,Eggerthellaceae,ERR260138,0.704362323
Bacteroidaceae,Enterobacteriaceae,ERR260138,0.313592233
Bacteroidaceae,Enterococcaceae,ERR260138,0.407317073
Bacteroidaceae,Erysipelotrichaceae,ERR260138,0.240087503
Bacteroidaceae,Lachnospiraceae,ERR260138,0.231626964
Bacteroidaceae,Lactobacillaceae,ERR260138,0.278697137
Bacteroidaceae,Leuconostocaceae,ERR260138,0.517490283
Bacteroidaceae,Methanobacteriaceae,ERR260138,0.724963925
Bacteroidaceae,Micrococcaceae,ERR260138,0.654314309
Bacteroidaceae,Peptoniphilaceae,ERR260138,0.64198558
Bacteroidaceae,Peptostreptococcaceae,ERR260138,0.455983131
Bacteroidaceae,Porphyromonadaceae,ERR260138,0.174376227
Bacteroidaceae,Rikenellaceae,ERR260138,0.264782989
Bacteroidaceae,Ruminococcaceae,ERR260138,0.248883049
Bacteroidaceae,Selenomonadaceae,ERR260138,0.452676056
Bacteroidaceae,Staphylococcaceae,ERR260138,0.620322245
Bacteroidaceae,Streptococcaceae,ERR260138,0.328334226
Bifidobacteriaceae,Clostridiaceae,ERR260138,0.296692112
Bifidobacteriaceae,Coriobacteriaceae,ERR260138,0.296879315
Bifidobacteriaceae,Desulfovibrionaceae,ERR260138,0.573803382
Bifidobacteriaceae,Eggerthellaceae,ERR260138,0.693534358
Bifidobacteriaceae,Enterobacteriaceae,ERR260138,0.400988933
Bifidobacteriaceae,Enterococcaceae,ERR260138,0.393709632
Bifidobacteriaceae,Erysipelotrichaceae,ERR260138,0.273577124
Bifidobacteriaceae,Lachnospiraceae,ERR260138,0.29475
Bifidobacteriaceae,Lactobacillaceae,ERR260138,0.247671233
Bifidobacteriaceae,Leuconostocaceae,ERR260138,0.468833087
Bifidobacteriaceae,Methanobacteriaceae,ERR260138,0.722338831
Bifidobacteriaceae,Micrococcaceae,ERR260138,0.608318891
Bifidobacteriaceae,Peptoniphilaceae,ERR260138,0.62489121
Bifidobacteriaceae,Peptostreptococcaceae,ERR260138,0.449551265
Bifidobacteriaceae,Porphyromonadaceae,ERR260138,0.272628432
Bifidobacteriaceae,Rikenellaceae,ERR260138,0.300117233
Bifidobacteriaceae,Ruminococcaceae,ERR260138,0.252484555
Bifidobacteriaceae,Selenomonadaceae,ERR260138,0.429664509
Bifidobacteriaceae,Staphylococcaceae,ERR260138,0.600380331
Bifidobacteriaceae,Streptococcaceae,ERR260138,0.30690039
Clostridiaceae,Coriobacteriaceae,ERR260138,0.220021704
Clostridiaceae,Desulfovibrionaceae,ERR260138,0.530779754
Clostridiaceae,Eggerthellaceae,ERR260138,0.674242424
Clostridiaceae,Enterobacteriaceae,ERR260138,0.270758123
Clostridiaceae,Enterococcaceae,ERR260138,0.336326531
Clostridiaceae,Erysipelotrichaceae,ERR260138,0.160694598
Clostridiaceae,Lachnospiraceae,ERR260138,0.1225605
Clostridiaceae,Lactobacillaceae,ERR260138,0.202276939
Clostridiaceae,Leuconostocaceae,ERR260138,0.458966565
Clostridiaceae,Methanobacteriaceae,ERR260138,0.723608445
Clostridiaceae,Micrococcaceae,ERR260138,0.611984021
Clostridiaceae,Peptoniphilaceae,ERR260138,0.572699472
Clostridiaceae,Peptostreptococcaceae,ERR260138,0.341496599
Clostridiaceae,Porphyromonadaceae,ERR260138,0.227213029
Clostridiaceae,Rikenellaceae,ERR260138,0.305798687
Clostridiaceae,Ruminococcaceae,ERR260138,0.173636845
Clostridiaceae,Selenomonadaceae,ERR260138,0.411422235
Clostridiaceae,Staphylococcaceae,ERR260138,0.533580116
Clostridiaceae,Streptococcaceae,ERR260138,0.257865017
Coriobacteriaceae,Desulfovibrionaceae,ERR260138,0.508928571
Coriobacteriaceae,Eggerthellaceae,ERR260138,0.623977344
Coriobacteriaceae,Enterobacteriaceae,ERR260138,0.336331834
Coriobacteriaceae,Enterococcaceae,ERR260138,0.3829233
Coriobacteriaceae,Erysipelotrichaceae,ERR260138,0.173551263
Coriobacteriaceae,Lachnospiraceae,ERR260138,0.224110462
Coriobacteriaceae,Lactobacillaceae,ERR260138,0.242211619
Coriobacteriaceae,Leuconostocaceae,ERR260138,0.478457367
Coriobacteriaceae,Methanobacteriaceae,ERR260138,0.690770695
Coriobacteriaceae,Micrococcaceae,ERR260138,0.601074948
Coriobacteriaceae,Peptoniphilaceae,ERR260138,0.573684211
Coriobacteriaceae,Peptostreptococcaceae,ERR260138,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR260138,0.268781302
Coriobacteriaceae,Rikenellaceae,ERR260138,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR260138,0.245802367
Coriobacteriaceae,Selenomonadaceae,ERR260138,0.422377198
Coriobacteriaceae,Staphylococcaceae,ERR260138,0.557344064
Coriobacteriaceae,Streptococcaceae,ERR260138,0.296995708
Desulfovibrionaceae,Eggerthellaceae,ERR260138,0.488361045
Desulfovibrionaceae,Enterobacteriaceae,ERR260138,0.525222552
Desulfovibrionaceae,Enterococcaceae,ERR260138,0.425501433
Desulfovibrionaceae,Erysipelotrichaceae,ERR260138,0.526613143
Desulfovibrionaceae,Lachnospiraceae,ERR260138,0.531784188
Desulfovibrionaceae,Lactobacillaceae,ERR260138,0.508673919
Desulfovibrionaceae,Leuconostocaceae,ERR260138,0.524847095
Desulfovibrionaceae,Methanobacteriaceae,ERR260138,0.537350598
Desulfovibrionaceae,Micrococcaceae,ERR260138,0.472234368
Desulfovibrionaceae,Peptoniphilaceae,ERR260138,0.435897436
Desulfovibrionaceae,Peptostreptococcaceae,ERR260138,0.390808824
Desulfovibrionaceae,Porphyromonadaceae,ERR260138,0.508449452
Desulfovibrionaceae,Rikenellaceae,ERR260138,0.530049261
Desulfovibrionaceae,Ruminococcaceae,ERR260138,0.500144718
Desulfovibrionaceae,Selenomonadaceae,ERR260138,0.430973797
Desulfovibrionaceae,Staphylococcaceae,ERR260138,0.444534742
Desulfovibrionaceae,Streptococcaceae,ERR260138,0.47696737
Eggerthellaceae,Enterobacteriaceae,ERR260138,0.665687583
Eggerthellaceae,Enterococcaceae,ERR260138,0.612720848
Eggerthellaceae,Erysipelotrichaceae,ERR260138,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR260138,0.658393381
Eggerthellaceae,Lactobacillaceae,ERR260138,0.663763066
Eggerthellaceae,Leuconostocaceae,ERR260138,0.605349794
Eggerthellaceae,Methanobacteriaceae,ERR260138,0.507562008
Eggerthellaceae,Micrococcaceae,ERR260138,0.493273543
Eggerthellaceae,Peptoniphilaceae,ERR260138,0.471991701
Eggerthellaceae,Peptostreptococcaceae,ERR260138,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR260138,0.661678404
Eggerthellaceae,Rikenellaceae,ERR260138,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR260138,0.657167284
Eggerthellaceae,Selenomonadaceae,ERR260138,0.612612613
Eggerthellaceae,Staphylococcaceae,ERR260138,0.506891952
Eggerthellaceae,Streptococcaceae,ERR260138,0.650204467
Enterobacteriaceae,Enterococcaceae,ERR260138,0.366386113
Enterobacteriaceae,Erysipelotrichaceae,ERR260138,0.315501368
Enterobacteriaceae,Lachnospiraceae,ERR260138,0.270577105
Enterobacteriaceae,Lactobacillaceae,ERR260138,0.315313112
Enterobacteriaceae,Leuconostocaceae,ERR260138,0.475960247
Enterobacteriaceae,Methanobacteriaceae,ERR260138,0.730769231
Enterobacteriaceae,Micrococcaceae,ERR260138,0.582376502
Enterobacteriaceae,Peptoniphilaceae,ERR260138,0.603949827
Enterobacteriaceae,Peptostreptococcaceae,ERR260138,0.394607208
Enterobacteriaceae,Porphyromonadaceae,ERR260138,0.310880829
Enterobacteriaceae,Rikenellaceae,ERR260138,0.41376702
Enterobacteriaceae,Ruminococcaceae,ERR260138,0.30128672
Enterobacteriaceae,Selenomonadaceae,ERR260138,0.429380054
Enterobacteriaceae,Staphylococcaceae,ERR260138,0.516171444
Enterobacteriaceae,Streptococcaceae,ERR260138,0.378298397
Enterococcaceae,Erysipelotrichaceae,ERR260138,0.337029472
Enterococcaceae,Lachnospiraceae,ERR260138,0.356333948
Enterococcaceae,Lactobacillaceae,ERR260138,0.270077335
Enterococcaceae,Leuconostocaceae,ERR260138,0.299593646
Enterococcaceae,Methanobacteriaceae,ERR260138,0.649174312
Enterococcaceae,Micrococcaceae,ERR260138,0.536096718
Enterococcaceae,Peptoniphilaceae,ERR260138,0.486722445
Enterococcaceae,Peptostreptococcaceae,ERR260138,0.400687071
Enterococcaceae,Porphyromonadaceae,ERR260138,0.347166571
Enterococcaceae,Rikenellaceae,ERR260138,0.381897086
Enterococcaceae,Ruminococcaceae,ERR260138,0.325515682
Enterococcaceae,Selenomonadaceae,ERR260138,0.269916333
Enterococcaceae,Staphylococcaceae,ERR260138,0.433710175
Enterococcaceae,Streptococcaceae,ERR260138,0.242898181
Erysipelotrichaceae,Lachnospiraceae,ERR260138,0.176454814
Erysipelotrichaceae,Lactobacillaceae,ERR260138,0.198643685
Erysipelotrichaceae,Leuconostocaceae,ERR260138,0.433859223
Erysipelotrichaceae,Methanobacteriaceae,ERR260138,0.708891596
Erysipelotrichaceae,Micrococcaceae,ERR260138,0.617579251
Erysipelotrichaceae,Peptoniphilaceae,ERR260138,0.550675676
Erysipelotrichaceae,Peptostreptococcaceae,ERR260138,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR260138,0.232207647
Erysipelotrichaceae,Rikenellaceae,ERR260138,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR260138,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR260138,0.404861945
Erysipelotrichaceae,Staphylococcaceae,ERR260138,0.550974301
Erysipelotrichaceae,Streptococcaceae,ERR260138,0.247398844
Lachnospiraceae,Lactobacillaceae,ERR260138,0.218186502
Lachnospiraceae,Leuconostocaceae,ERR260138,0.474458411
Lachnospiraceae,Methanobacteriaceae,ERR260138,0.720021413
Lachnospiraceae,Micrococcaceae,ERR260138,0.607822686
Lachnospiraceae,Peptoniphilaceae,ERR260138,0.582322824
Lachnospiraceae,Peptostreptococcaceae,ERR260138,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR260138,0.23375289
Lachnospiraceae,Rikenellaceae,ERR260138,0.3144
Lachnospiraceae,Ruminococcaceae,ERR260138,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR260138,0.420868159
Lachnospiraceae,Staphylococcaceae,ERR260138,0.533350569
Lachnospiraceae,Streptococcaceae,ERR260138,0.270680628
Lactobacillaceae,Leuconostocaceae,ERR260138,0.392509135
Lactobacillaceae,Methanobacteriaceae,ERR260138,0.704430568
Lactobacillaceae,Micrococcaceae,ERR260138,0.596801828
Lactobacillaceae,Peptoniphilaceae,ERR260138,0.563706564
Lactobacillaceae,Peptostreptococcaceae,ERR260138,0.370255834
Lactobacillaceae,Porphyromonadaceae,ERR260138,0.198044693
Lactobacillaceae,Rikenellaceae,ERR260138,0.265372168
Lactobacillaceae,Ruminococcaceae,ERR260138,0.179762889
Lactobacillaceae,Selenomonadaceae,ERR260138,0.387173397
Lactobacillaceae,Staphylococcaceae,ERR260138,0.498426323
Lactobacillaceae,Streptococcaceae,ERR260138,0.187921431
Leuconostocaceae,Methanobacteriaceae,ERR260138,0.622261174
Leuconostocaceae,Micrococcaceae,ERR260138,0.520783373
Leuconostocaceae,Peptoniphilaceae,ERR260138,0.471952763
Leuconostocaceae,Peptostreptococcaceae,ERR260138,0.512171373
Leuconostocaceae,Porphyromonadaceae,ERR260138,0.462577047
Leuconostocaceae,Rikenellaceae,ERR260138,0.476082005
Leuconostocaceae,Ruminococcaceae,ERR260138,0.441584731
Leuconostocaceae,Selenomonadaceae,ERR260138,0.336356467
Leuconostocaceae,Staphylococcaceae,ERR260138,0.465779468
Leuconostocaceae,Streptococcaceae,ERR260138,0.35877106
Methanobacteriaceae,Micrococcaceae,ERR260138,0.542737284
Methanobacteriaceae,Peptoniphilaceae,ERR260138,0.533659066
Methanobacteriaceae,Peptostreptococcaceae,ERR260138,0.636634401
Methanobacteriaceae,Porphyromonadaceae,ERR260138,0.690136571
Methanobacteriaceae,Rikenellaceae,ERR260138,0.703103448
Methanobacteriaceae,Ruminococcaceae,ERR260138,0.69424145
Methanobacteriaceae,Selenomonadaceae,ERR260138,0.636476427
Methanobacteriaceae,Staphylococcaceae,ERR260138,0.579187586
Methanobacteriaceae,Streptococcaceae,ERR260138,0.686790003
Micrococcaceae,Peptoniphilaceae,ERR260138,0.389520514
Micrococcaceae,Peptostreptococcaceae,ERR260138,0.511291461
Micrococcaceae,Porphyromonadaceae,ERR260138,0.601320321
Micrococcaceae,Rikenellaceae,ERR260138,0.627463446
Micrococcaceae,Ruminococcaceae,ERR260138,0.583990981
Micrococcaceae,Selenomonadaceae,ERR260138,0.53125
Micrococcaceae,Staphylococcaceae,ERR260138,0.323435359
Micrococcaceae,Streptococcaceae,ERR260138,0.572713178
Peptoniphilaceae,Peptostreptococcaceae,ERR260138,0.439125518
Peptoniphilaceae,Porphyromonadaceae,ERR260138,0.584292885
Peptoniphilaceae,Rikenellaceae,ERR260138,0.613472858
Peptoniphilaceae,Ruminococcaceae,ERR260138,0.555912409
Peptoniphilaceae,Selenomonadaceae,ERR260138,0.533022533
Peptoniphilaceae,Staphylococcaceae,ERR260138,0.312822922
Peptoniphilaceae,Streptococcaceae,ERR260138,0.520758418
Peptostreptococcaceae,Porphyromonadaceae,ERR260138,0.378591549
Peptostreptococcaceae,Rikenellaceae,ERR260138,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR260138,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR260138,0.460513487
Peptostreptococcaceae,Staphylococcaceae,ERR260138,0.433241569
Peptostreptococcaceae,Streptococcaceae,ERR260138,0.41810842
Porphyromonadaceae,Rikenellaceae,ERR260138,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR260138,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR260138,0.393623361
Porphyromonadaceae,Staphylococcaceae,ERR260138,0.547964306
Porphyromonadaceae,Streptococcaceae,ERR260138,0.255681818
Rikenellaceae,Ruminococcaceae,ERR260138,0.255591054
Rikenellaceae,Selenomonadaceae,ERR260138,0.390146471
Rikenellaceae,Staphylococcaceae,ERR260138,0.611343284
Rikenellaceae,Streptococcaceae,ERR260138,0.315233786
Ruminococcaceae,Selenomonadaceae,ERR260138,0.372871403
Ruminococcaceae,Staphylococcaceae,ERR260138,0.524373451
Ruminococcaceae,Streptococcaceae,ERR260138,0.24027972
Selenomonadaceae,Staphylococcaceae,ERR260138,0.520664076
Selenomonadaceae,Streptococcaceae,ERR260138,0.34325461
Staphylococcaceae,Streptococcaceae,ERR260138,0.473407545
Actinomycetaceae,Akkermansiaceae,ERR260139,0.40591227
Actinomycetaceae,Bacteroidaceae,ERR260139,0.372881356
Actinomycetaceae,Bifidobacteriaceae,ERR260139,0.318778539
Actinomycetaceae,Clostridiaceae,ERR260139,0.329790061
Actinomycetaceae,Coriobacteriaceae,ERR260139,0.332464524
Actinomycetaceae,Eggerthellaceae,ERR260139,0.6329663
Actinomycetaceae,Erysipelotrichaceae,ERR260139,0.318051576
Actinomycetaceae,Lachnospiraceae,ERR260139,0.330643062
Actinomycetaceae,Peptostreptococcaceae,ERR260139,0.410810811
Actinomycetaceae,Porphyromonadaceae,ERR260139,0.298225529
Actinomycetaceae,Propionibacteriaceae,ERR260139,0.462919065
Actinomycetaceae,Rikenellaceae,ERR260139,0.320560748
Actinomycetaceae,Ruminococcaceae,ERR260139,0.289761571
Actinomycetaceae,Streptococcaceae,ERR260139,0.344706912
Akkermansiaceae,Bacteroidaceae,ERR260139,0.35417281
Akkermansiaceae,Bifidobacteriaceae,ERR260139,0.357856494
Akkermansiaceae,Clostridiaceae,ERR260139,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR260139,0.375
Akkermansiaceae,Eggerthellaceae,ERR260139,0.703108253
Akkermansiaceae,Erysipelotrichaceae,ERR260139,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR260139,0.40445518
Akkermansiaceae,Peptostreptococcaceae,ERR260139,0.528963415
Akkermansiaceae,Porphyromonadaceae,ERR260139,0.317260442
Akkermansiaceae,Propionibacteriaceae,ERR260139,0.666229938
Akkermansiaceae,Rikenellaceae,ERR260139,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR260139,0.35380117
Akkermansiaceae,Streptococcaceae,ERR260139,0.400184275
Bacteroidaceae,Bifidobacteriaceae,ERR260139,0.328068358
Bacteroidaceae,Clostridiaceae,ERR260139,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR260139,0.272603114
Bacteroidaceae,Eggerthellaceae,ERR260139,0.704362323
Bacteroidaceae,Erysipelotrichaceae,ERR260139,0.240087503
Bacteroidaceae,Lachnospiraceae,ERR260139,0.231626964
Bacteroidaceae,Peptostreptococcaceae,ERR260139,0.455983131
Bacteroidaceae,Porphyromonadaceae,ERR260139,0.174376227
Bacteroidaceae,Propionibacteriaceae,ERR260139,0.60442865
Bacteroidaceae,Rikenellaceae,ERR260139,0.264782989
Bacteroidaceae,Ruminococcaceae,ERR260139,0.248883049
Bacteroidaceae,Streptococcaceae,ERR260139,0.328334226
Bifidobacteriaceae,Clostridiaceae,ERR260139,0.296692112
Bifidobacteriaceae,Coriobacteriaceae,ERR260139,0.296879315
Bifidobacteriaceae,Eggerthellaceae,ERR260139,0.693534358
Bifidobacteriaceae,Erysipelotrichaceae,ERR260139,0.273577124
Bifidobacteriaceae,Lachnospiraceae,ERR260139,0.29475
Bifidobacteriaceae,Peptostreptococcaceae,ERR260139,0.449551265
Bifidobacteriaceae,Porphyromonadaceae,ERR260139,0.272628432
Bifidobacteriaceae,Propionibacteriaceae,ERR260139,0.583046964
Bifidobacteriaceae,Rikenellaceae,ERR260139,0.300117233
Bifidobacteriaceae,Ruminococcaceae,ERR260139,0.252484555
Bifidobacteriaceae,Streptococcaceae,ERR260139,0.30690039
Clostridiaceae,Coriobacteriaceae,ERR260139,0.220021704
Clostridiaceae,Eggerthellaceae,ERR260139,0.674242424
Clostridiaceae,Erysipelotrichaceae,ERR260139,0.160694598
Clostridiaceae,Lachnospiraceae,ERR260139,0.1225605
Clostridiaceae,Peptostreptococcaceae,ERR260139,0.341496599
Clostridiaceae,Porphyromonadaceae,ERR260139,0.227213029
Clostridiaceae,Propionibacteriaceae,ERR260139,0.565520945
Clostridiaceae,Rikenellaceae,ERR260139,0.305798687
Clostridiaceae,Ruminococcaceae,ERR260139,0.173636845
Clostridiaceae,Streptococcaceae,ERR260139,0.257865017
Coriobacteriaceae,Eggerthellaceae,ERR260139,0.623977344
Coriobacteriaceae,Erysipelotrichaceae,ERR260139,0.173551263
Coriobacteriaceae,Lachnospiraceae,ERR260139,0.224110462
Coriobacteriaceae,Peptostreptococcaceae,ERR260139,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR260139,0.268781302
Coriobacteriaceae,Propionibacteriaceae,ERR260139,0.567390658
Coriobacteriaceae,Rikenellaceae,ERR260139,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR260139,0.245802367
Coriobacteriaceae,Streptococcaceae,ERR260139,0.296995708
Eggerthellaceae,Erysipelotrichaceae,ERR260139,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR260139,0.658393381
Eggerthellaceae,Peptostreptococcaceae,ERR260139,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR260139,0.661678404
Eggerthellaceae,Propionibacteriaceae,ERR260139,0.449360865
Eggerthellaceae,Rikenellaceae,ERR260139,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR260139,0.657167284
Eggerthellaceae,Streptococcaceae,ERR260139,0.650204467
